date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:30:54	1503/1503	---M--	200	added ('OK')	image/png	etag:%226522a29b-5df%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/about_icon03.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/about_icon03.png	(from https://bitrader.thetork.com/home-two/)
06:30:55	28260/28260	---M--	200	added ('OK')	image/png	etag:%226663f079-6e64%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/about_img02-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/about_img02-2.png	(from https://bitrader.thetork.com/home-two/)
06:30:55	399/399	---M--	200	added ('OK')	image/png	etag:%226522a601-18f%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/check02.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/check02.png	(from https://bitrader.thetork.com/home-two/)
06:30:56	4952/4952	---M--	200	added ('OK')	image/png	etag:%226663f085-1358%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/testi04-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/testi04-2.png	(from https://bitrader.thetork.com/home-two/)
06:30:56	5794/5794	---M--	200	added ('OK')	image/png	etag:%226663f086-16a2%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/testi05-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/testi05-2.png	(from https://bitrader.thetork.com/home-two/)
06:30:56	5515/5515	---M--	200	added ('OK')	image/png	etag:%226663f086-158b%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/testi06-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/testi06-2.png	(from https://bitrader.thetork.com/home-two/)
06:30:57	10071/10071	---MCZ	200	added ('OK')	text/css	etag:W/%2267f204ff-2757%22	https://bitrader.thetork.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.28.3	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min87cc.css	(from https://bitrader.thetork.com/home-three/)
06:30:58	42988/42988	---MCZ	200	added ('OK')	text/css	etag:W/%2267b89e0e-a7ec%22	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-646.css?ver=1740152334	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/elementor/css/post-64612e1.css	(from https://bitrader.thetork.com/home-three/)
06:30:59	109478/109478	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:02%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/646	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/wp/v2/pages/646.json	(from https://bitrader.thetork.com/home-three/)
06:31:00	2635/2635	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:03%20GMT	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fhome-three%2F	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/oembed/1.0/embeddaa0.json	(from https://bitrader.thetork.com/home-three/)
06:31:01	2806/2806	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Apr%202025%2016:01:04%20GMT	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fhome-three%2F&format=xml	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/oembed/1.0/embed71aa	(from https://bitrader.thetork.com/home-three/)
06:31:01	4821/4821	---M--	200	added ('OK')	image/png	etag:%2267aa0e9d-12d5%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/2-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/2-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:02	8116/8116	---M--	200	added ('OK')	image/png	etag:%2267aa0e9c-1fb4%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/1-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:02	3321/3321	---M--	200	added ('OK')	image/png	etag:%2267aa0e9c-cf9%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/2-1.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/2-1.png	(from https://bitrader.thetork.com/home-three/)
06:31:03	289225/289225	---M--	200	added ('OK')	image/png	etag:%2267aa0e9b-469c9%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/1-1.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/1-1.png	(from https://bitrader.thetork.com/home-three/)
06:31:03	29164/29164	---M--	200	added ('OK')	image/png	etag:%226523ad8a-71ec%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/features_icon01.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/features_icon01.png	(from https://bitrader.thetork.com/home-three/)
06:31:03	30729/30729	---M--	200	added ('OK')	image/png	etag:%226523ad8b-7809%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/features_icon02.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/features_icon02.png	(from https://bitrader.thetork.com/home-three/)
06:31:03	29584/29584	---M--	200	added ('OK')	image/png	etag:%226523ad8c-7390%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/features_icon03.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/features_icon03.png	(from https://bitrader.thetork.com/home-three/)
06:31:04	30495/30495	---M--	200	added ('OK')	image/png	etag:%226523ad8d-771f%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/features_icon04.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/features_icon04.png	(from https://bitrader.thetork.com/home-three/)
06:31:04	30356/30356	---M--	200	added ('OK')	image/png	etag:%226663f091-7694%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/about_img_light-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/about_img_light-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:04	7176/7176	---M--	200	added ('OK')	image/png	etag:%226523b259-1c08%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/about_author.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/about_author.png	(from https://bitrader.thetork.com/home-three/)
06:31:05	4821/4821	---M--	200	added ('OK')	image/png	etag:%226663f087-12d5%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/banner3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/banner3-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:06	38843/38843	---M--	200	added ('OK')	image/png	etag:%226663f092-97bb%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/about_img_light02-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/about_img_light02-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:06	8430/8430	---M--	200	added ('OK')	image/png	etag:%226663f095-20ee%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/pricing_wave-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/pricing_wave-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:06	8487/8487	---M--	200	added ('OK')	image/png	etag:%226663f095-2127%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/faq_wave-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/faq_wave-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:07	30413/30413	---M--	200	added ('OK')	image/png	etag:%226663f096-76cd%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/faq_img002-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/faq_img002-2.png	(from https://bitrader.thetork.com/home-three/)
06:31:08	27423/27423	---MCZ	200	added ('OK')	text/css	etag:W/%2267b89e24-6b1f%22	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-1267.css?ver=1740152356	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/elementor/css/post-12673c04.css	(from https://bitrader.thetork.com/home-four/)
06:31:10	112296/112296	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:12%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/1267	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/wp/v2/pages/1267.json	(from https://bitrader.thetork.com/home-four/)
06:31:10	2595/2595	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:13%20GMT	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fhome-four%2F	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/oembed/1.0/embed8913.json	(from https://bitrader.thetork.com/home-four/)
06:31:11	2767/2767	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Apr%202025%2016:01:14%20GMT	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fhome-four%2F&format=xml	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/oembed/1.0/embed5381	(from https://bitrader.thetork.com/home-four/)
06:31:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Apr%202025%2016:01:14%20GMT	https://bitrader.thetork.com/?p=1267	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/index3b28.html	(from https://bitrader.thetork.com/home-four/)
06:31:12	1594/1594	---M--	200	added ('OK')	image/png	etag:%2267aa0f93-63a%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/4.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/4.png	(from https://bitrader.thetork.com/home-four/)
06:31:12	5415/5415	---M--	200	added ('OK')	image/png	etag:%2267aa0f93-1527%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/2.png	(from https://bitrader.thetork.com/home-four/)
06:31:12	3805/3805	---M--	200	added ('OK')	image/png	etag:%226663f0a9-edd%22	https://bitrader.thetork.com/wp-content/uploads/2024/04/1-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/04/1-1-2.png	(from https://bitrader.thetork.com/home-four/)
06:31:13	2983/2983	---M--	200	added ('OK')	image/png	etag:%226663f0a9-ba7%22	https://bitrader.thetork.com/wp-content/uploads/2024/04/2-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/04/2-1-2.png	(from https://bitrader.thetork.com/home-four/)
06:31:13	497640/497640	---M--	200	added ('OK')	image/png	etag:%226663f0a2-797e8%22	https://bitrader.thetork.com/wp-content/uploads/2024/04/1-3.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/04/1-3.png	(from https://bitrader.thetork.com/home-four/)
06:31:13	3565/3565	---M--	200	added ('OK')	image/png	etag:%226663f0aa-ded%22	https://bitrader.thetork.com/wp-content/uploads/2024/04/3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/04/3-2.png	(from https://bitrader.thetork.com/home-four/)
06:31:13	3052/3052	---M--	200	added ('OK')	image/png	etag:%226663f0ab-bec%22	https://bitrader.thetork.com/wp-content/uploads/2024/04/4-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/04/4-2.png	(from https://bitrader.thetork.com/home-four/)
06:31:14	7176/7176	---M--	200	added ('OK')	image/png	etag:%226663f092-1c08%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/about_author-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/about_author-2.png	(from https://bitrader.thetork.com/home-four/)
06:31:15	9304/9304	---MCZ	200	added ('OK')	text/css	etag:W/%2267b89ec8-2458%22	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-1461.css?ver=1740152520	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/elementor/css/post-1461c222.css	(from https://bitrader.thetork.com/home-five/)
06:31:15	19637/19637	---MCZ	200	added ('OK')	text/css	etag:W/%2267b89ec8-4cb5%22	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-1867.css?ver=1740152520	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/elementor/css/post-1867c222.css	(from https://bitrader.thetork.com/home-five/)
06:31:16	92325/92325	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:19%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/1461	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/wp/v2/pages/1461.json	(from https://bitrader.thetork.com/home-five/)
06:31:17	2722/2722	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:20%20GMT	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fhome-five%2F	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/oembed/1.0/embedf02b.json	(from https://bitrader.thetork.com/home-five/)
06:31:18	2903/2903	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Apr%202025%2016:01:21%20GMT	https://bitrader.thetork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitrader.thetork.com%2Fhome-five%2F&format=xml	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/oembed/1.0/embed8a1b	(from https://bitrader.thetork.com/home-five/)
06:31:18	2742/2742	---M--	200	added ('OK')	image/png	etag:%226663f0c5-ab6%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/logo-2-1.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/logo-2-1.png	(from https://bitrader.thetork.com/home-five/)
06:31:18	5094/5094	---M--	200	added ('OK')	image/png	etag:%2267aa2b18-13e6%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/1-4.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/1-4.png	(from https://bitrader.thetork.com/home-five/)
06:31:19	4952/4952	---M--	200	added ('OK')	image/png	etag:%2267aa2b45-1358%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/3-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:19	5309/5309	---M--	200	added ('OK')	image/png	etag:%2267aa2b43-14bd%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/2-4.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/2-4.png	(from https://bitrader.thetork.com/home-five/)
06:31:20	191787/191787	---M--	200	added ('OK')	image/png	etag:%2267aa10a0-2ed2b%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/1-3.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/1-3.png	(from https://bitrader.thetork.com/home-five/)
06:31:20	5980/5980	---M--	200	added ('OK')	image/png	etag:%2267aa28de-175c%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/4-1.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/4-1.png	(from https://bitrader.thetork.com/home-five/)
06:31:21	104170/104170	---M--	200	added ('OK')	image/png	etag:%2267aa2912-196ea%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/2-3.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/2-3.png	(from https://bitrader.thetork.com/home-five/)
06:31:21	6245/6245	---M--	200	added ('OK')	image/png	etag:%2267aa289f-1865%22	https://bitrader.thetork.com/wp-content/uploads/2025/02/3-1.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2025/02/3-1.png	(from https://bitrader.thetork.com/home-five/)
06:31:21	2299/2299	---M--	200	added ('OK')	image/png	etag:%226663f0b2-8fb%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/1-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/1-1-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:21	2798/2798	---M--	200	added ('OK')	image/png	etag:%226663f0b2-aee%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/6-3.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/6-3.png	(from https://bitrader.thetork.com/home-five/)
06:31:22	2494/2494	---M--	200	added ('OK')	image/png	etag:%226663f0b1-9be%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/5-3.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/5-3.png	(from https://bitrader.thetork.com/home-five/)
06:31:22	1141/1141	---M--	200	added ('OK')	image/png	etag:%226663f0b1-475%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/4-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/4-1-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:22	2902/2902	---M--	200	added ('OK')	image/png	etag:%226663f0b0-b56%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/3-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/3-1-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:23	44716/44716	---M--	200	added ('OK')	image/png	etag:%226663f0b4-aeac%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/2-2-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/2-2-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:23	925/925	---M--	200	added ('OK')	image/png	etag:%226663f0b5-39d%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/check-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/check-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:23	1441/1441	---M--	200	added ('OK')	image/png	etag:%226663f0b5-5a1%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/1-2-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/1-2-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:24	847/847	---M--	200	added ('OK')	image/png	etag:%226663f0b6-34f%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/2-3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/2-3-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:24	1860/1860	---M--	200	added ('OK')	image/png	etag:%226663f0b7-744%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/3-2-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/3-2-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:25	1741/1741	---M--	200	added ('OK')	image/png	etag:%226663f0b7-6cd%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/4-2-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/4-2-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:25	1182/1182	---M--	200	added ('OK')	image/png	etag:%226663f0b8-49e%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/5-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/5-1-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:25	2403/2403	---M--	200	added ('OK')	image/png	etag:%226663f0b9-963%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/6-1-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/6-1-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:26	134193/134193	---M--	200	added ('OK')	image/png	etag:%226663f0ba-20c31%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/bg-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/bg-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:26	700/700	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226663f0bd-2bc%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/check1-2.svg	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/check1-2.svg	(from https://bitrader.thetork.com/home-five/)
06:31:26	8430/8430	---M--	200	added ('OK')	image/png	etag:%226663f0bd-20ee%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/3-3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/3-3-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:27	7129/7129	---M--	200	added ('OK')	image/png	etag:%226663f0bc-1bd9%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/1-3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/1-3-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:27	36507/36507	---M--	200	added ('OK')	image/png	etag:%226663f0be-8e9b%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/4-3-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/4-3-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:27	25200/25200	---M--	200	added ('OK')	image/png	etag:%226663f097-6270%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/blog_bg-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/blog_bg-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:28	2181/2181	---M--	200	added ('OK')	image/png	etag:%226663f0bf-885%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/Logo-2-dark-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/Logo-2-dark-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:28	3711/3711	---M--	200	added ('OK')	image/png	etag:%226663f0c0-e7f%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/222-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/222-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:28	3159/3159	---M--	200	added ('OK')	image/png	etag:%226663f0c0-c57%22	https://bitrader.thetork.com/wp-content/uploads/2024/05/2222-2.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2024/05/2222-2.png	(from https://bitrader.thetork.com/home-five/)
06:31:29	3321/3321	---M--	200	added ('OK')	image/png	etag:%226663f088-cf9%22	https://bitrader.thetork.com/wp-content/uploads/2023/10/banner_shape02-1.png	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/2023/10/banner_shape02-1.png	(from https://bitrader.thetork.com/home-five/)
06:31:29	5150/5150	---MCZ	200	added ('OK')	text/css	etag:W/%2267f204ff-141e%22	https://bitrader.thetork.com/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.28.3	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/plugins/elementor/assets/css/widget-social-icons.min87cc.css	(from https://bitrader.thetork.com/home-five/)
06:31:31	7025/7025	---MCZ	200	added ('OK')	text/css	etag:W/%2267f204ff-1b71%22	https://bitrader.thetork.com/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=3.28.3	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min87cc.css	(from https://bitrader.thetork.com/home-five/)
06:31:31	91078/91078	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Apr%202025%2016:01:34%20GMT	https://bitrader.thetork.com/our-services/	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/our-services/index.html	(from )
06:31:32	8321/8321	---MCZ	200	added ('OK')	text/css	etag:W/%2267b9d25b-2081%22	https://bitrader.thetork.com/wp-content/uploads/elementor/css/post-762.css?ver=1740231259	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-content/uploads/elementor/css/post-7621ff4.css	(from https://bitrader.thetork.com/our-team/)
06:31:32	84684/84684	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Apr%202025%2016:01:35%20GMT	https://bitrader.thetork.com/services/strategy-consulting/	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/services/strategy-consulting/index.html	(from )
06:31:33	103249/103249	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Apr%202025%2016:01:35%20GMT	https://bitrader.thetork.com/about-us/	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/about-us/index.html	(from )
06:31:33	42676/42676	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Apr%202025%2016:01:36%20GMT	https://bitrader.thetork.com/wp-json/wp/v2/pages/762	C:/Users/LUPA/Downloads/PROJECT%20BITRADER/bitrader.thetork.com/wp-json/wp/v2/pages/762.json	(from https://bitrader.thetork.com/our-team/)
